site,problem_id,contestId,index,title,url,tags,rating,statement_text,slug,difficulty,paid_only
leetcode,lc-create-components-with-same-value,,,Create Components With Same Value,https://leetcode.com/problems/create-components-with-same-value/,,,"There is an undirected tree with `n` nodes labeled from `0` to `n - 1`.
You are given a **0-indexed** integer array `nums` of length `n` where `nums[i]` represents the value of the `ith` node. You are also given a 2D integer array `edges` of length `n - 1` where `edges[i] = [ai, bi]` indicates that there is an edge between nodes `ai` and `bi` in the tree.
You are allowed to **delete** some edges, splitting the tree into multiple connected components. Let the **value** of a component be the sum of **all** `nums[i]` for which node `i` is in the component.
Return _the**maximum** number of edges you can delete, such that every connected component in the tree has the same value._
 
**Example 1:**
    
    **Input:** nums = [6,2,2,2,6], edges = [[0,1],[1,2],[1,3],[3,4]] 
    **Output:** 2 
    **Explanation:** The above figure shows how we can delete the edges [0,1] and [3,4]. The created components are nodes [0], [1,2,3] and [4]. The sum of the values in each component equals 6. It can be proven that no better deletion exists, so the answer is 2.
    
**Example 2:**
    
    **Input:** nums = [2], edges = []
    **Output:** 0
    **Explanation:** There are no edges to be deleted.
    
 
**Constraints:**
  * `1 <= n <= 2 * 104`
  * `nums.length == n`
  * `1 <= nums[i] <= 50`
  * `edges.length == n - 1`
  * `edges[i].length == 2`
  * `0 <= edges[i][0], edges[i][1] <= n - 1`
  * `edges` represents a valid tree.",create-components-with-same-value,hard,FALSE
leetcode,lc-gcd-sort-of-an-array,,,GCD Sort of an Array,https://leetcode.com/problems/gcd-sort-of-an-array/,,,"You are given an integer array `nums`, and you can perform the following operation **any** number of times on `nums`:
  * Swap the positions of two elements `nums[i]` and `nums[j]` if `gcd(nums[i], nums[j]) > 1` where `gcd(nums[i], nums[j])` is the **greatest common divisor** of `nums[i]` and `nums[j]`.

Return `true` _if it is possible to sort_`nums` _in**non-decreasing** order using the above swap method, or _`false` _otherwise._
 
**Example 1:**
    
    **Input:** nums = [7,21,3]
    **Output:** true
    **Explanation:** We can sort [7,21,3] by performing the following operations:
    - Swap 7 and 21 because gcd(7,21) = 7. nums = [_**21**_ ,_**7**_ ,3]
    - Swap 21 and 3 because gcd(21,3) = 3. nums = [_**3**_ ,7,_**21**_]
    
**Example 2:**
    
    **Input:** nums = [5,2,6,2]
    **Output:** false
    **Explanation:** It is impossible to sort the array because 5 cannot be swapped with any other element.
    
**Example 3:**
    
    **Input:** nums = [10,5,9,3,15]
    **Output:** true
    We can sort [10,5,9,3,15] by performing the following operations:
    - Swap 10 and 15 because gcd(10,15) = 5. nums = [_**15**_ ,5,9,3,_**10**_]
    - Swap 15 and 3 because gcd(15,3) = 3. nums = [_**3**_ ,5,9,_**15**_ ,10]
    - Swap 10 and 15 because gcd(10,15) = 5. nums = [3,5,9,_**10**_ ,_**15**_]
    
 
**Constraints:**
  * `1 <= nums.length <= 3 * 104`
  * `2 <= nums[i] <= 105`",gcd-sort-of-an-array,hard,FALSE
leetcode,lc-max-points-on-a-line,,,Max Points on a Line,https://leetcode.com/problems/max-points-on-a-line/,,,"Given an array of `points` where `points[i] = [xi, yi]` represents a point on the **X-Y** plane, return _the maximum number of points that lie on the same straight line_.
 
**Example 1:**
    
    **Input:** points = [[1,1],[2,2],[3,3]]
    **Output:** 3
    
**Example 2:**
    
    **Input:** points = [[1,1],[3,2],[5,3],[4,1],[2,3],[1,4]]
    **Output:** 4
    
 
**Constraints:**
  * `1 <= points.length <= 300`
  * `points[i].length == 2`
  * `-104 <= xi, yi <= 104`
  * All the `points` are **unique**.",max-points-on-a-line,hard,FALSE
leetcode,lc-find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows,,,Find the Kth Smallest Sum of a Matrix With Sorted Rows,https://leetcode.com/problems/find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows/,,,"You are given an `m x n` matrix `mat` that has its rows sorted in non-decreasing order and an integer `k`.
You are allowed to choose **exactly one element** from each row to form an array.
Return _the_`kth` _smallest array sum among all possible arrays_.
 
**Example 1:**
    
    **Input:** mat = [[1,3,11],[2,4,6]], k = 5
    **Output:** 7
    **Explanation:** Choosing one element from each row, the first k smallest sum are:
    [1,2], [1,4], [3,2], [3,4], [1,6]. Where the 5th sum is 7.
    
**Example 2:**
    
    **Input:** mat = [[1,3,11],[2,4,6]], k = 9
    **Output:** 17
    
**Example 3:**
    
    **Input:** mat = [[1,10,10],[1,4,5],[2,3,6]], k = 7
    **Output:** 9
    **Explanation:** Choosing one element from each row, the first k smallest sum are:
    [1,1,2], [1,1,3], [1,4,2], [1,4,3], [1,1,6], [1,5,2], [1,5,3]. Where the 7th sum is 9.  
    
 
**Constraints:**
  * `m == mat.length`
  * `n == mat.length[i]`
  * `1 <= m, n <= 40`
  * `1 <= mat[i][j] <= 5000`
  * `1 <= k <= min(200, nm)`
  * `mat[i]` is a non-decreasing array.",find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows,hard,FALSE
leetcode,lc-get-the-second-most-recent-activity,,,Get the Second Most Recent Activity,https://leetcode.com/problems/get-the-second-most-recent-activity/,,,Get the Second Most Recent Activity - LeetCode,get-the-second-most-recent-activity,hard,TRUE
leetcode,lc-count-connected-components-in-lcm-graph,,,Count Connected Components in LCM Graph,https://leetcode.com/problems/count-connected-components-in-lcm-graph/,,,"You are given an array of integers `nums` of size `n` and a **positive** integer `threshold`.
There is a graph consisting of `n` nodes with the `ith` node having a value of `nums[i]`. Two nodes `i` and `j` in the graph are connected via an **undirected** edge if `lcm(nums[i], nums[j]) <= threshold`.
Return the number of **connected components** in this graph.
A **connected component** is a subgraph of a graph in which there exists a path between any two vertices, and no vertex of the subgraph shares an edge with a vertex outside of the subgraph.
The term `lcm(a, b)` denotes the **least common multiple** of `a` and `b`.
 
**Example 1:**
**Input:** nums = [2,4,8,3,9], threshold = 5
**Output:** 4
**Explanation:**  
 
The four connected components are `(2, 4)`, `(3)`, `(8)`, `(9)`.
**Example 2:**
**Input:** nums = [2,4,8,3,9,12], threshold = 10
**Output:** 2
**Explanation:**  
The two connected components are `(2, 3, 4, 8, 9)`, and `(12)`.
 
**Constraints:**
  * `1 <= nums.length <= 105`
  * `1 <= nums[i] <= 109`
  * All elements of `nums` are unique.
  * `1 <= threshold <= 2 * 105`",count-connected-components-in-lcm-graph,hard,FALSE
leetcode,lc-number-of-transactions-per-visit,,,Number of Transactions per Visit,https://leetcode.com/problems/number-of-transactions-per-visit/,,,Number of Transactions per Visit - LeetCode,number-of-transactions-per-visit,hard,TRUE
leetcode,lc-find-the-lexicographically-largest-string-from-the-box-ii,,,Find the Lexicographically Largest String From the Box II,https://leetcode.com/problems/find-the-lexicographically-largest-string-from-the-box-ii/,,,Find the Lexicographically Largest String From the Box II - LeetCode,find-the-lexicographically-largest-string-from-the-box-ii,hard,TRUE
leetcode,lc-lexicographically-smallest-generated-string,,,Lexicographically Smallest Generated String,https://leetcode.com/problems/lexicographically-smallest-generated-string/,,,"You are given two strings, `str1` and `str2`, of lengths `n` and `m`, respectively.
A string `word` of length `n + m - 1` is defined to be **generated** by `str1` and `str2` if it satisfies the following conditions for **each** index `0 <= i <= n - 1`:
  * If `str1[i] == 'T'`, the **substring** of `word` with size `m` starting at index `i` is **equal** to `str2`, i.e., `word[i..(i + m - 1)] == str2`.
  * If `str1[i] == 'F'`, the **substring** of `word` with size `m` starting at index `i` is **not equal** to `str2`, i.e., `word[i..(i + m - 1)] != str2`.

Return the **lexicographically smallest** possible string that can be **generated** by `str1` and `str2`. If no string can be generated, return an empty string `""""`.
 
**Example 1:**
**Input:** str1 = ""TFTF"", str2 = ""ab""
**Output:** ""ababa""
**Explanation:**
#### The table below represents the string `""ababa""`
Index | T/F | Substring of length `m`  
---|---|---  
0 | `'T'` | ""ab""  
1 | `'F'` | ""ba""  
2 | `'T'` | ""ab""  
3 | `'F'` | ""ba""  
The strings `""ababa""` and `""ababb""` can be generated by `str1` and `str2`.
Return `""ababa""` since it is the lexicographically smaller string.
**Example 2:**
**Input:** str1 = ""TFTF"", str2 = ""abc""
**Output:** """"
**Explanation:**
No string that satisfies the conditions can be generated.
**Example 3:**
**Input:** str1 = ""F"", str2 = ""d""
**Output:** ""a""
 
**Constraints:**
  * `1 <= n == str1.length <= 104`
  * `1 <= m == str2.length <= 500`
  * `str1` consists only of `'T'` or `'F'`.
  * `str2` consists only of lowercase English characters.",lexicographically-smallest-generated-string,hard,FALSE
leetcode,lc-number-of-ways-to-stay-in-the-same-place-after-some-steps,,,Number of Ways to Stay in the Same Place After Some Steps,https://leetcode.com/problems/number-of-ways-to-stay-in-the-same-place-after-some-steps/,,,"You have a pointer at index `0` in an array of size `arrLen`. At each step, you can move 1 position to the left, 1 position to the right in the array, or stay in the same place (The pointer should not be placed outside the array at any time).
Given two integers `steps` and `arrLen`, return the number of ways such that your pointer is still at index `0` after **exactly** `steps` steps. Since the answer may be too large, return it **modulo** `109 + 7`.
 
**Example 1:**
    
    **Input:** steps = 3, arrLen = 2
    **Output:** 4
    **Explanation:** There are 4 differents ways to stay at index 0 after 3 steps.
    Right, Left, Stay
    Stay, Right, Left
    Right, Stay, Left
    Stay, Stay, Stay
    
**Example 2:**
    
    **Input:** steps = 2, arrLen = 4
    **Output:** 2
    **Explanation:** There are 2 differents ways to stay at index 0 after 2 steps
    Right, Left
    Stay, Stay
    
**Example 3:**
    
    **Input:** steps = 4, arrLen = 2
    **Output:** 8
    
 
**Constraints:**
  * `1 <= steps <= 500`
  * `1 <= arrLen <= 106`",number-of-ways-to-stay-in-the-same-place-after-some-steps,hard,FALSE
leetcode,lc-maximum-profit-from-valid-topological-order-in-dag,,,Maximum Profit from Valid Topological Order in DAG,https://leetcode.com/problems/maximum-profit-from-valid-topological-order-in-dag/,,,"You are given a **Directed Acyclic Graph (DAG)** with `n` nodes labeled from `0` to `n - 1`, represented by a 2D array `edges`, where `edges[i] = [ui, vi]` indicates a directed edge from node `ui` to `vi`. Each node has an associated **score** given in an array `score`, where `score[i]` represents the score of node `i`.
You must process the nodes in a **valid topological order**. Each node is assigned a **1-based position** in the processing order.
The **profit** is calculated by summing up the product of each node's score and its position in the ordering.
Return the **maximum** possible profit achievable with an optimal topological order.
A **topological order** of a DAG is a linear ordering of its nodes such that for every directed edge `u -> v`, node `u` comes before `v` in the ordering.
 
**Example 1:**
**Input:** n = 2, edges = [[0,1]], score = [2,3]
**Output:** 8
**Explanation:**
Node 1 depends on node 0, so a valid order is `[0, 1]`.
Node | Processing Order | Score | Multiplier | Profit Calculation  
---|---|---|---|---  
0 | 1st | 2 | 1 | 2 × 1 = 2  
1 | 2nd | 3 | 2 | 3 × 2 = 6  
The maximum total profit achievable over all valid topological orders is `2 + 6 = 8`.
**Example 2:**
**Input:** n = 3, edges = [[0,1],[0,2]], score = [1,6,3]
**Output:** 25
**Explanation:**
Nodes 1 and 2 depend on node 0, so the most optimal valid order is `[0, 2, 1]`.
Node | Processing Order | Score | Multiplier | Profit Calculation  
---|---|---|---|---  
0 | 1st | 1 | 1 | 1 × 1 = 1  
2 | 2nd | 3 | 2 | 3 × 2 = 6  
1 | 3rd | 6 | 3 | 6 × 3 = 18  
The maximum total profit achievable over all valid topological orders is `1 + 6 + 18 = 25`.
 
**Constraints:**
  * `1 <= n == score.length <= 22`
  * `1 <= score[i] <= 105`
  * `0 <= edges.length <= n * (n - 1) / 2`
  * `edges[i] == [ui, vi]` denotes a directed edge from `ui` to `vi`.
  * `0 <= ui, vi < n`
  * `ui != vi`
  * The input graph is **guaranteed** to be a **DAG**.
  * There are no duplicate edges.",maximum-profit-from-valid-topological-order-in-dag,hard,FALSE
leetcode,lc-find-cumulative-salary-of-an-employee,,,Find Cumulative Salary of an Employee,https://leetcode.com/problems/find-cumulative-salary-of-an-employee/,,,Find Cumulative Salary of an Employee - LeetCode,find-cumulative-salary-of-an-employee,hard,TRUE
